name	country	gender	birthdate	birthyear	competition_years	first	last	results
Sarah MARTIN	GBR	W	17 Oct 1980	1980	2003;2002;2002	2002	2003	FB Final,1,W4-;FA Final,5,BW2-;FB Final,3,W2-
Sarah GOUGH	GBR	W	None	None	2002	2002	2002	FB Final,3,W2-
Ben BURCH	GBR	M	14 May 1979	1979	2002;2002;2002	2002	2002	FA Final,6,M8+;FA Final,6,M8+;FA Final,6,M4-
Tom BURTON	GBR	M	24 May 1980	1980	2010;2010;2010;2009;2009;2009;2009;2008;2008;2007;2002;2002	2002	2010	FB Final,3,M2-;FA Final,5,M2-;FB Final,2,M2-;FA Final,5,M8+;FA Final,4,M8+;FA Final,3,M8+;FA Final,3,M8+;FA Final,6,M8+;FB Final,4,M2-;FA Final,5,M8+;FB Final,1,BM4-;FB Final,4,M4-
Andrew DUNN	GBR	M	12 Jan 1980	1980	2002;2002	2002	2002	FB Final,1,BM4-;FB Final,4,M4-
Hugh MACKWORTH-PRAED	GBR	M	19 May 1972	1972	2004;2004;2004;2004;2003;2003;2003;2002;2002;2002;2002	2002	2004	FB Final,1,LM4x;FA Final,6,LM4x;FB Final,4,LM2x;SA/B 1 Semifinal,6,LM2x;F Final,6,LM8+;FC Final,6,LM2x;FB Final,6,LM1x;FA Final,4,LM4x;F Final,3,LM4x;FA Final,2,LM4x;FB Final,1,LM1x
Alasdair STUART	GBR	M	1 Aug 1980	1980	2004;2003;2002;2002	2002	2004	FA Final,4,LM8+;FC Final,4,LM1x;SA/B 1 Semifinal,1,BLM1x;FB Final,3,LM1x
Ali BARNES	GBR	W	5 Aug 1972	1972	2002;2002;2001;2001	2001	2002	F Final,6,W4-;F Final,2,W4-;FB Final,1,W4-;F Final,4,W8+
Laszlo HORVATH	HUN	M	14 Aug 1982	1982	2002;2002	2002	2002	FC Final,5,BLM1x;FB Final,6,LM2x
Heather BOYLE	IRL	W	13 Aug 1976	1976	2005;2005;2005;2005;2004;2003;2003;2003;2002;2002;2001	2001	2005	FA Final,5,LW2x;FB Final,3,LW2x;FB Final,1,LW2x;FB Final,5,LW2x;FB Final,2,LW2x;FB Final,3,LW1x;FA Final,2,LW1x;H1 Heat,5,LW2x;FC Final,6,LW2x;FB Final,4,LW2x;H2 Heat,3,LW1x
Hurnet DEKKERS	NED	W	8 May 1974	1974	2007;2007;2007;2007;2005;2005;2005;2005;2004;2004;2004;2004;2003;2003;2003;2002;2002;2002;2001;2001	2001	2007	FB Final,1,W8+;FA Final,3,W8+;FA Final,1,W8+;FA Final,3,W8+;FA Final,3,W8+;FA Final,2,W8+;FA Final,2,W8+;FB Final,5,W2x;FA Final,3,W8+;FA Final,2,W8+;FA Final,6,W4x;FA Final,4,W4x;FB Final,3,W4x;FA Final,5,W4x;FB Final,4,W1x;FB Final,3,W1x;FB Final,4,W1x;FA Final,4,W1x;FA Final,5,W4x;F Final,4,W4x
Henk Jan BRAGGAAR	NED	M	5 Apr 1980	1980	2004;2003;2003;2002	2002	2004	FA Final,6,M4-;FC Final,1,M8+;FA Final,4,M8+;H2 Heat,5,M2-
Sarah SIEGELAAR	NED	W	4 Oct 1981	1981	2008;2008;2008;2007;2007;2007;2007;2004;2004;2004;2004;2003;2003;2002;2002	2002	2008	FA Final,2,W8+;FA Final,4,W8+;FA Final,4,W8+;FB Final,1,W8+;FA Final,3,W8+;FA Final,1,W8+;FA Final,3,W8+;FA Final,3,W8+;FA Final,2,W8+;FA Final,4,W8+;FB Final,2,W2x;F Final,2,W4-;FA Final,2,W4-;FA Final,5,BW2x;H1 Heat,6,W2x
Julian HOOGLAND	NED	M	None	None	2002;2002	2002	2002	FC Final,5,M2x;FB Final,6,M2x
Matthijs VELLENGA	NED	M	29 Oct 1977	1977	2012;2012;2012;2011;2011;2011;2008;2008;2008;2008;2007;2007;2007;2007;2006;2006;2006;2005;2005;2005;2004;2004;2004;2003;2003;2003;2002;2002;2002;2001	2001	2012	FA Final,5,M8+;FA Final,4,M8+;FA Final,3,M8+;FA Final,6,M8+;FA Final,2,M8+;FA Final,4,M8+;FB Final,2,M4-;FA Final,1,M4-;FA Final,2,M4-;FA Final,4,M4-;FA Final,3,M4-;FA Final,1,M4-;FA Final,2,M4-;FA Final,2,M4-;FA Final,3,M4-;FA Final,2,M4-;FA Final,3,M4-;FA Final,2,M4-;FA Final,2,M4-;FA Final,4,M4-;FA Final,2,M8+;FA Final,3,M8+;FA Final,4,M8+;FD Final,1,M2x;FB Final,6,M2x;FA Final,4,M2x;FA Final,5,M4-;FB Final,4,M2x;H2 Heat,3,M1x;F Final,4,M4+
Johan ARNOLD	NED	M	None	None	2004;2002	2002	2004	FC Final,3,LM1x;R2 Repechage,3,LM2x
Nienke HOMMES	NED	W	20 Feb 1977	1977	2005;2005;2005;2004;2004;2004;2003;2003;2003;2002;2002;2002;2002;2001	2001	2005	FA Final,3,W8+;FA Final,5,W8+;FA Final,2,W8+;FA Final,3,W8+;FA Final,2,W8+;FA Final,6,W4x;FB Final,3,W4x;FA Final,5,W4x;FC Final,3,W2x;FB Final,2,W4x;FA Final,4,W4x;FB Final,1,W4x;FA Final,4,W4x;FA Final,5,W4-
Eirik LILLEDAHL	NOR	M	16 Dec 1973	1973	2003;2003;2002;2001	2001	2003	SC/D 2 Semifinal,6,M4x;FC Final,5,M4x;H3 Heat,5,M2x;FB Final,3,M4x
Pedro FRAGA	POR	M	27 Jan 1983	1983	2018;2018;2018;2018;2017;2017;2017;2016;2016;2016;2015;2015;2015;2015;None;2014;2014;2014;2014;2013;2013;2013;2013;2013;2012;2012;2012;2012;2012;2011;2011;2011;2011;2011;2010;2010;2010;2010;2009;2009;2009;2009;2008;2008;2007;2007;2007;2006;2006;2006;2005;2005;2005;2004;2004;2004;2003;2003;2003;2002	2002	None	FC Final,6,LM2x;FB Final,4,LM2x;FB Final,1,LM1x;FB Final,3,LM2x;FB Final,6,LM1x;FC Final,3,LM2x;FB Final,3,LM2x;FA Final,5,LM2x;FB Final,2,LM2x;FB Final,5,LM2x;FC Final,5,LM2x;FC Final,5,LM2x;FB Final,3,LM2x;FA Final,2,LM2x;FA Final,2,LM2x;FA Final,6,LM1x;FC Final,3,LM2x;FD Final,6,LM2x;FA Final,1,LM1x;FA Final,4,LM1x;FA Final,1,LM1x;FA Final,1,LM1x;FA Final,2,LM1x;FA Final,3,LM2x;FA Final,2,LM2x;FA Final,5,LM2x;FB Final,2,LM2x;FB Final,5,LM2x;FB Final,6,LM2x;FA Final,3,LM2x;FB Final,4,LM2x;FB Final,1,LM2x;FA Final,3,LM2x;FB Final,2,LM2x;FA Final,6,LM2x;FA Final,2,LM2x;FB Final,1,LM2x;FA Final,5,LM2x;FA Final,5,LM2x;FB Final,4,LM2x;FB Final,2,LM2x;FB Final,2,LM2x;FB Final,2,LM2x;FB Final,3,LM2x;FC Final,2,LM2x;FC Final,2,LM2x;FC Final,4,LM2x;FD Final,4,LM2x;FC Final,5,LM2x;FA Final,6,LM2x;FA Final,2,BLM2x;FB Final,4,LM2x;FB Final,1,LM2x;FA Final,2,BLM2x;FB Final,3,LM2x;FC Final,1,LM2x;FD Final,1,LM2x;FC Final,4,LM4-;FB Final,3,LM4-;H3 Heat,5,LM2x
Sergio ALMEIDA NEVES	POR	M	15 Nov 1983	1983	2002;2002;2002	2002	2002	FC Final,3,LM4-;FB Final,3,LM4-;FB Final,3,LM4-
Paulo PEREIRA	POR	M	15 Dec 1982	1982	2007;2005;2004;2004;2003;2003;2003;2003;2002;2002	2002	2007	FA Final,4,LM8+;FB Final,3,LM1x;FB Final,3,LM2x;FC Final,1,LM2x;FB Final,3,LM1x;FA Final,5,LM1x;FB Final,1,LM1x;FB Final,1,LM2-;FC Final,4,LM1x;H3 Heat,5,LM1x
Sorin TRUSCAN	ROU	M	18 Mar 1977	1977	2003;2002;2002;2002;2002	2002	2003	FC Final,5,LM2x;FB Final,2,LM2-;FA Final,3,LM2-;FA Final,4,LM2-;FA Final,5,LM2-
Elsie LIM	SGP	W	27 Oct 1975	1975	2007;2005;2005;2005;2003;2002;2002	2002	2007	FE Final,5,W1x;FC Final,3,W1x;FC Final,5,W1x;FC Final,2,W1x;FB Final,3,W1x;FD Final,6,W1x;R Repechage,6,W1x
Beng Li FOO	SGP	W	30 Aug 1977	1977	2003;2002;2002	2002	2003	R3 Repechage,4,LW1x;FC Final,2,LW1x;R Repechage,5,LW1x
Qashyin MUHAMMAD	SGP	M	3 Sep 1983	1983	2005;2002;2002	2002	2005	FD Final,2,M2-;FD Final,5,LM1x;H3 Heat,6,LM1x
Rika GEYSER	RSA	W	28 Aug 1978	1978	2008;2008;2008;2008;2007;2006;2006;2005;2005;2004;2003;2003;2003;2002;2002;2002;2002;1999;1999	1999	2008	FC Final,1,W1x;FA Final,4,W1x;FC Final,1,W1x;FC Final,3,W1x;FB Final,4,W1x;FC Final,5,W1x;FC Final,1,W1x;FB Final,5,W1x;FB Final,3,W1x;FA Final,6,W1x;FB Final,5,W2-;H2 Heat,6,W2-;FB Final,1,W2-;FA Final,5,W2-;FA Final,4,W2-;FA Final,2,W2-;FA Final,3,W2-;FC Final,1,W2x;FB Final,2,W2-
Miguel MILLARES MERA	ESP	M	23 Jan 1980	1980	2002;2002;2002;2002	2002	2002	FB Final,4,LM1x;FA Final,6,BLM2x;FC Final,2,LM2x;F Final,1,LM4x
Natalia RYZHKOVA	UKR	W	30 Aug 1977	1977	2015;2012;2012;2012;2010;2010;2009;2006;2006;2005;2005;2005;2005;2004;2003;2003;2002;2002	2002	2015	R1 Repechage,5,W8+;FA Final,5,W8+;F Final,4,W8+;FA Final,4,W8+;FA Final,4,W8+;FA Final,4,W4x;FB Final,5,W2x;FA Final,5,W2x;FA Final,6,W2x;FA Final,4,W4x;FA Final,3,W4x;FA Final,2,W4x;FA Final,3,W4x;FA Final,5,W4-;FB Final,6,W2-;FB Final,4,W2-;FA Final,4,W2-;FA Final,2,W2-
Makar SARGSYAN	ARM	M	20 Feb 1987	1987	2014;2014;2013;2012;2012;2012;2011;2010;2009;2009;2008;2008;2008;2007;2007;2006;2005;2005;2004;2004;2003;2002	2002	2014	FE Final,2,LM1x;H4 Heat,5,LM1x;FC Final,2,LM1x;FC Final,3,M1x;R1 Repechage,6,LM1x;R Repechage,5,LM2x;FF Final,2,LM2x;FD Final,2,LM2x;FC Final,3,LM2x;FE Final,6,BLM1x;FE Final,2,LM1x;FD Final,2,BLM1x;FD Final,1,LM1x;SC/D 2 Semifinal,6,LM1x;FC Final,5,BLM2x;FD Final,5,LM1x;R3 Repechage,6,JM1x;R1 Repechage,4,BLM1x;FC Final,5,LM2x;FC Final,4,LM2x;FE Final,4,LM2x;R1 Repechage,5,LM1x
Armen STEPANYAN	ARM	M	None	None	None	None	NoneNone
Tigran VARDANYAN	ARM	M	None	None	None	None	NoneNone
Mohamed ABD EL MOATY	EGY	M	19 Sep 1978	1978	2008;2007;2005;2005;2004;2003;2003;2002;2002;2001	2001	2008	FB Final,6,LM4-;FD Final,3,LM1x;FD Final,1,LM1x;FC Final,4,LM1x;H2 Heat,0,LM2x;FD Final,6,LM2x;FC Final,4,LM2x;R Repechage,5,M8+;H3 Heat,4,LM2x;H2 Heat,4,LM2x
Kamal ABD EL REHIM	EGY	M	5 Jun 1974	1974	2005;2004;2004;2003;2003;2003;2003;2002;2002;2002;2002;2001;2001;2001;2000;2000;2000;2000;1999;1999;1999;1999;1998;1998;1998;1997;1995;1994	1994	2005	FB Final,2,M8+;FA Final,5,M8+;FB Final,3,M4-;FB Final,6,M8+;FC Final,2,M4-;H1 Heat,6,M4-;FB Final,1,M4-;R1 Repechage,4,M8+;R Repechage,5,M8+;FB Final,1,M8+;FA Final,3,M8+;FB Final,1,M4-;FA Final,6,M4-;R2 Repechage,4,M2x;FB Final,6,M4-;FB Final,3,M4-;FB Final,3,M4-;FB Final,1,M4-;FB Final,3,M4-;FB Final,2,M4-;FB Final,2,M4-;FA Final,5,M4-;FC Final,1,M4-;FB Final,1,M4-;FB Final,1,M4-;R Repechage,2,M4-;FB Final,1,M2+;FB Final,5,JM8+
El Sayed ABD EL SAMAD	EGY	M	19 Jun 1979	1979	2003;2003;2002;2002;2002;2001	2001	2003	FD Final,6,M1x;FC Final,6,M4x;FC Final,3,M4x;FC Final,4,M4x;FB Final,5,M4x;R3 Repechage,5,M2x
Akrm ABDALSHAFY	EGY	M	15 Feb 1979	1979	2014;2010;2010;2010;2009;2009;2008;2008;2007;2007;2006;2006;2006;2005;2004;2003;2003;2003;2003;2002;2002;2002;2001;2001;2001;1999	1999	2014	FD Final,2,M2-;FC Final,2,M2-;FC Final,6,M2-;FB Final,5,M2-;FC Final,3,M4-;FC Final,4,M2-;FB Final,6,M4-;FB Final,6,M4-;FC Final,3,M4-;FB Final,4,M4-;FC Final,1,M4-;FB Final,3,M8+;FB Final,1,M8+;FB Final,2,M8+;FA Final,6,M8+;FB Final,6,M8+;FB Final,3,M2-;FB Final,4,M2-;FC Final,1,M2-;FB Final,6,M2-;FB Final,1,M2-;FB Final,3,M2-;FB Final,4,M2-;FA Final,3,M2-;R1 Repechage,3,M2-;FB Final,5,M8+
Mohamed ABDELGHAFFAR	EGY	M	11 Feb 1977	1977	2008;2008;2007;2007;2005;2002;2001	2001	2008	FB Final,3,M4x;FB Final,2,M4x;FD Final,1,M4x;FD Final,6,M1x;FE Final,1,M1x;FB Final,3,M1x;R1 Repechage,4,M1x
Mohamed ATTA MOHSEN	EGY	M	16 Aug 1977	1977	2003;2003;2003;2003;2002;2002;2002;2002;1999	1999	2003	F Final,5,M2+;FB Final,6,M8+;FA Final,5,M8+;FB Final,1,M8+;FB Final,3,M8+;R Repechage,5,M8+;FB Final,1,M8+;FA Final,3,M8+;FB Final,5,M8+
Ahmed ATTIA	EGY	M	21 Jun 1975	1975	2003;2003;2003;2003;2002	2002	2003	F Final,5,M2+;FB Final,6,M8+;FA Final,5,M8+;FC Final,6,M4x;FB Final,5,M4x
El Sayed EL BEDWAHY	EGY	M	1 Aug 1978	1978	1999;1995	1995	1999	FB Final,5,M8+;R Repechage,4,JM4+
Hassan EL LAWANDY	EGY	M	26 Jan 1981	1981	2008;2008;2006;2006;2004;2004;2003;2002;2002;2002	2002	2008	FB Final,4,M2x;FB Final,5,M2x;FB Final,3,M8+;FB Final,1,M8+;FC Final,5,M2-;FA Final,6,M8+;FC Final,6,M4x;FC Final,3,M4x;FC Final,4,M4x;FB Final,5,M4x
Magdy FARRAG	EGY	M	26 Jun 1979	1979	2006;2006;2004;2004;2003;2003;2003;2003;2002;2002;2002;2002	2002	2006	FB Final,3,M8+;FB Final,1,M8+;FA Final,5,M8+;FA Final,6,M8+;F Final,5,M2+;FB Final,6,M8+;FA Final,5,M8+;FB Final,1,M8+;FB Final,3,M8+;R Repechage,5,M8+;FB Final,1,M8+;FA Final,3,M8+
Mohamed MORSY	EGY	M	13 Jun 1979	1979	2002	2002	2002	H3 Heat,4,LM2x
Sobhy ZOGHBA	EGY	M	10 May 1978	1978	2008;2008;2007;2007;2006;2006;2006;2003;2003;2003;2002;2002;2002;2001	2001	2008	FB Final,3,M4x;FB Final,5,M2x;FD Final,1,M4x;FB Final,6,M4x;FC Final,3,M4x;FB Final,3,M8+;FB Final,1,M8+;FD Final,2,M1x;FC Final,6,M1x;FC Final,6,M4x;FC Final,3,M4x;FC Final,4,M4x;FB Final,5,M4x;R3 Repechage,5,M2x
Hendrik ARNOLD	NED	M	15 May 1978	1978	None	None	NoneNone
Dries VAN DONGEN	NED	M	14 Jun 1979	1979	2002	2002	2002	FB Final,1,M4-
Piotr BIEDRZYCKI	POL	M	14 Apr 1984	1984	2004;2003;2002	2002	2004	FB Final,4,BM4-;FA Final,5,BM8+;FA Final,5,JM4+
Bartlomiej BOROWSKI	POL	M	8 Mar 1984	1984	2003;2002	2002	2003	FA Final,5,BM8+;FA Final,5,JM4+
Weronika DERESZ	POL	W	5 Sep 1985	1985	2018;2018;2018;2018;2018;2017;2017;2017;2017;2017;2016;2016;2016;2016;2016;2015;2015;2015;2015;2015;None;2014;2014;2014;2014;2013;2013;2013;2013;2012;2012;2012;2012;2011;2011;2011;2011;2010;2010;2010;2009;2009;2009;2009;2008;2008;2008;2008;2007;2007;2007;2006;2006	2006	None	FB Final,5,LW2x;FA Final,2,LW2x;FA Final,1,LW2x;FA Final,6,LW2x;FB Final,3,LW2x;FA Final,4,LW2x;FA Final,2,LW2x;FA Final,2,LW2x;FA Final,1,LW2x;FA Final,1,LW2x;FB Final,1,LW2x;FA Final,5,LW2x;FB Final,2,LW2x;FA Final,3,LW2x;FA Final,6,LW2x;FB Final,2,LW2x;FB Final,4,LW2x;FB Final,2,LW2x;FA Final,3,LW2x;FA Final,2,LW2x;FA Final,1,LW2x;FB Final,2,LW2x;FA Final,6,LW2x;FC Final,1,LW2x;FA Final,6,LW2x;FB Final,4,LW2x;FB Final,2,LW2x;FA Final,5,LW2x;FA Final,3,LW2x;FA Final,4,LW2x;FA Final,1,LW4x;FA Final,1,LW4x;FA Final,5,LW2x;FC Final,3,LW2x;FA Final,5,LW1x;FB Final,6,LW2x;FC Final,3,LW2x;FA Final,6,LW1x;FD Final,1,LW1x;FB Final,2,LW1x;FA Final,5,LW4x;FA Final,2,LW4x;FA Final,5,LW2x;FB Final,2,LW2x;FA Final,2,LW2x;FA Final,2,LW4x;FA Final,5,LW2x;FB Final,6,LW1x;FA Final,1,BLW2x;FB Final,4,LW2x;FD Final,1,LW2x;FA Final,3,BLW2x;FC Final,3,LW1x
Barbara KARMELITA	POL	W	4 Dec 1985	1985	None	None	NoneNone
Magdalena KEMNITZ	POL	W	13 Mar 1985	1985	2012;2012;2011;2011;2011;2011;2011;2010;2010;2010;2010;2009;2009;2009;2009;2009;2008;2008;2008;2008;2007;2007;2007;2007;2007;2006;2006;2006;2005;2005;2005;2005;2004;2004;2003;2002	2002	2012	FA Final,1,LW4x;FA Final,1,LW4x;FA Final,6,LW2x;FC Final,3,LW2x;FD Final,5,LW2x;FA Final,5,LW2x;FC Final,3,LW2x;FC Final,4,LW2x;FA Final,2,LW2x;FA Final,6,LW2x;FB Final,6,LW2x;FA Final,2,LW2x;FA Final,2,LW2x;FA Final,6,LW2x;FA Final,3,LW2x;FA Final,5,LW2x;FA Final,2,LW4x;FA Final,2,LW4x;FA Final,6,LW1x;FA Final,5,LW2x;FA Final,2,LW2x;FB Final,4,LW2x;FA Final,6,LW2x;FB Final,5,LW2x;FB Final,2,LW2x;FB Final,2,LW2x;FA Final,4,LW2x;FA Final,3,LW2x;FA Final,4,LW2x;FA Final,3,LW2x;FA Final,3,LW2x;FA Final,4,LW2x;FA Final,6,LW2x;FA Final,4,LW2x;FA Final,6,JW4x;FA Final,6,JW1x
Magdalena KWASNIEWSKA	POL	W	14 Apr 1985	1985	2004;2003	2003	2004	FB Final,2,BW2x;FA Final,6,JW4x
Kinga MARCISZEWSKA	POL	W	29 Apr 1984	1984	2005;2004;2002	2002	2005	FB Final,5,BW4-;FB Final,4,BW4-;FB Final,1,JW4x
Julia MICHALSKA	POL	W	21 Jul 1985	1985	2015;2015;2015;2015;2012;2012;2012;2011;2011;2011;2011;2010;2010;2009;2009;2009;2009;2008;2008;2008;2008;2007;2007;2007;2007;2006;2006;2006;2005;2004;2004;2003;2002	2002	2015	FC Final,6,W1x;FB Final,4,W1x;FB Final,6,W1x;FB Final,2,W1x;FA Final,3,W2x;FA Final,3,W2x;FA Final,2,W2x;FA Final,5,W2x;FA Final,4,W2x;FA Final,1,W2x;FA Final,4,W4x;FA Final,3,W2x;FA Final,2,W2x;FA Final,1,W2x;FA Final,2,W2x;FA Final,1,W2x;FA Final,3,W2x;FA Final,6,W1x;FA Final,5,W1x;FB Final,1,W1x;FB Final,5,W1x;FB Final,2,W1x;FA Final,6,W1x;FA Final,6,W1x;FA Final,6,W1x;FA Final,1,BW1x;FA Final,6,W1x;FB Final,2,W1x;FA Final,2,BW1x;FA Final,4,BW1x;FA Final,1,LW1x;FA Final,1,JW1x;FB Final,1,JW4x
Rafal PIECUCH	POL	M	5 Jan 1985	1985	2004;2003;2002	2002	2004	FB Final,4,BM4-;FB Final,6,JM4x;FA Final,5,JM4+
Agnieszka ROZMIAREK	POL	W	12 Mar 1985	1985	2003;2002	2002	2003	FA Final,6,JW4x;FB Final,1,JW4x
Piotr RZECZKOWSKI	POL	M	19 Mar 1984	1984	2002	2002	2002	FA Final,3,JM4x
Daniel SIKORA	POL	M	16 Jul 1984	1984	2002	2002	2002	FA Final,5,JM4+
Arnold SOBCZAK	POL	M	12 Feb 1984	1984	2009;2009;2009;2009;2008;2008;2007;2006;2005;2004;2003;2002	2002	2009	FA Final,3,M4x;FD Final,1,M1x;FB Final,5,M2x;FB Final,4,M2x;FB Final,1,M4x;FD Final,5,M1x;FA Final,4,M1x;FB Final,3,BM1x;FA Final,6,BM4x;FA Final,2,BM4x;FA Final,6,BM2x;FA Final,3,JM4x
Michal WILINSKI	POL	M	18 Oct 1984	1984	None	None	NoneNone
Maciej WLODARCZYK	POL	M	24 Jun 1985	1985	None	None	NoneNone
Samila KREUTZJANS	GER	W	9 Mar 1981	1981	2003;2002	2002	2003	FA Final,4,BW4x;FA Final,2,BW2x
Tilo RENTZSCH	GER	M	15 Apr 1983	1983	None	None	NoneNone
Anders BERTELSEN	DEN	M	8 Nov 1978	1978	2003;2003;2003;2003;2002;2002;2002	2002	2003	F Final,4,LM8+;F Final,3,LM8+;FB Final,5,LM4-;FC Final,3,LM4-;F Final,4,LM8+;F Final,1,LM8+;F Final,1,LM8+
Mao Zong YANG	CHN	M	None	None	2005;2002;1999	1999	2005	FC Final,1,LM4-;H1 Heat,3,LM2x;FB Final,5,LM4-
Hong CHEN	CHN	M	2 Aug 1977	1977	2005;2003;2003;2002	2002	2005	FB Final,4,LM2x;FC Final,1,LM4-;FA Final,6,LM4-;H1 Heat,3,LM2x
Guoliang ZHANG	CHN	M	16 May 1980	1980	2013;2002	2002	2013	FA Final,5,LM4-;FB Final,6,LM4-
Linfei WANG	CHN	M	16 Nov 1978	1978	2003;2002	2002	2003	FB Final,6,LM2x;FB Final,6,LM4-
Zhigang HUANG	CHN	M	None	None	2002	2002	2002	FB Final,6,LM4-
Tangyong ZHU	CHN	M	None	None	2002	2002	2002	FB Final,6,LM4-
Zhifu ZHU	CHN	M	29 Jan 1979	1979	2004;2003;2003;2002	2002	2004	FC Final,5,LM2x;FC Final,4,LM2x;FB Final,6,LM2x;FA Final,2,LM1x
Adam LODYGOWSKI	POL	M	10 Jul 1981	1981	2006;2002;2002	2002	2006	FB Final,5,LM4-;FB Final,1,BLM4x;FB Final,2,LM2x
Xiaohua LI	CHN	M	None	None	2002;2002;2002	2002	2002	FC Final,3,W2-;F Final,3,W4-;FB Final,2,M4x
Alina PILHUN-MAKHNEVA	BLR	W	16 Jun 1981	1981	2008;2007;2007;2007;2007;2007;2006;2006;2005;2003;2003;2002;2002;2002	2002	2008	FB Final,1,W8+;FA Final,6,W4x;FB Final,5,W4x;FA Final,6,W4x;H1 Heat,6,W4x;FD Final,4,W1x;FB Final,4,W2-;FC Final,4,W2-;FB Final,5,W2x;FA Final,5,W1x;FC Final,6,W2x;FC Final,3,W1x;FB Final,4,W2x;FA Final,6,W4x
Varazdat MELKONYAN	ARM	M	None	None	None	None	NoneNone
Kalli MERISTE	EST	M	None	None	2002;2002;2001	2001	2002	FD Final,3,W1x;FB Final,6,W1x;R Repechage,4,W1x
Hui SU	CHN	M	23 Mar 1982	1982	2011;2011;2010;2010;2010;2010;2009;2008;2008;2008;2007;2007;2007;2006;2006;2006;2004;2003;2003;2002	2002	2011	FD Final,1,M4x;FD Final,2,M2x;FB Final,3,M4x;FB Final,6,M4x;FB Final,4,M4x;FB Final,2,M4x;FB Final,2,M4x;H3 Heat,0,M2x;FA Final,4,M2x;FB Final,3,M2x;FC Final,3,M2x;FC Final,1,M2x;FB Final,2,M2x;FC Final,6,M2x;FB Final,2,M2x;FC Final,1,M2x;FC Final,3,M1x;FC Final,3,M4x;FC Final,2,M4x;FB Final,2,M4x
Diana IVANOVA	BUL	W	27 Mar 1985	1985	2003;2002;2001	2001	2003	FA Final,7,JW1x;FA Final,6,JW2x;FC Final,1,JW2x
Desislava TZEKOVA	BUL	W	26 Jul 1984	1984	2003;2003;2002;2001	2001	2003	FC Final,3,W2x;FA Final,5,BW1x;FA Final,6,JW2x;FC Final,1,JW2x
Yvon MALARD	FRA	M	4 May 1984	1984	2006;2005;2002	2002	2006	FB Final,4,BM8+;FB Final,3,BM8+;FA Final,3,JM4+
Emma LARCHEVEQUE	FRA	W	1 May 1984	1984	2004;2002	2002	2004	FA Final,6,BW4-;FA Final,5,JW4x
Dani ACKLAND	AUS	W	10 Nov 1980	1980	2002;2002	2002	2002	FA Final,1,BW4-;F Final,4,W4-
Ross BROWN	AUS	M	17 Oct 1981	1981	2011;2010;2010;2010;2009;2007;2007;2005;2004;2003;2003;2002;2002	2002	2011	F Final,1,LM8+;F Final,2,LM8+;FB Final,6,LM4-;FB Final,5,LM4-;FC Final,2,LM4-;FA Final,3,LM2-;FA Final,4,LM2-;FB Final,5,LM2-;FA Final,3,LM8+;FA Final,1,BLM4-;FB Final,6,LM4-;FA Final,2,BLM2-;FA Final,6,LM2-
Glenn DENNISTON	AUS	M	7 Jan 1980	1980	2002;2002	2002	2002	FA Final,4,BM4x;FC Final,2,M4x
Marc DOUEZ	AUS	M	20 Sep 1981	1981	2005;2004;2003;2003;2002;2002	2002	2005	FA Final,1,M2+;FA Final,3,LM8+;FA Final,5,M8+;FA Final,3,M8+;FA Final,4,BM8+;FB Final,4,M8+
Thomas GIBSON	AUS	M	6 May 1982	1982	2014;2014;2012;2012;2012;2011;2011;2008;2008;2008;2007;2007;2006;2006;2006;2005;2004;2003;2003;2002;2002	2002	2014	FA Final,5,LM4-;FA Final,5,LM4-;FC Final,1,LM2x;FA Final,6,LM1x;FA Final,2,LM2x;F Final,1,LM8+;FA Final,4,LM4-;FB Final,4,LM2x;FB Final,1,LM2x;FB Final,4,LM2x;FA Final,4,LM2x;FA Final,4,LM2x;FA Final,4,LM2x;FA Final,4,LM2x;FA Final,3,LM4-;FA Final,4,LM4-;FA Final,3,LM8+;FA Final,1,BLM4-;FB Final,6,LM4-;FA Final,2,BLM4-;FB Final,4,LM4-
Francis HEGERTY	AUS	M	22 Sep 1982	1982	2012;2012;2012;2011;2011;2010;2010;2010;2009;2008;2008;2007;2007;2007;2006;2006;2006;2003;2003;2002;2002	2002	2012	FA Final,6,M8+;FA Final,2,M8+;FA Final,6,M8+;FA Final,4,M8+;FB Final,1,M8+;FA Final,3,M8+;FA Final,5,M4-;FA Final,4,M4-;FA Final,2,M4-;FA Final,2,M4-;FA Final,1,M4-;FB Final,6,M4-;FB Final,5,M4-;FB Final,2,M4-;FC Final,3,M4-;FB Final,2,M4-;FC Final,2,M4-;FA Final,3,BM8+;FB Final,3,M8+;FA Final,4,BM8+;FB Final,4,M8+
